Timestamp,Latitude,Longitude,Occupancy,Capacity,QueueLength,TrafficCongestion,IsSpecialDay,VehicleTypeWeight
2016-11-16 10:33:00,26.13795775,91.74099445,626,690,6,high,0,1.0
2016-11-16 11:00:00,26.13795775,91.74099445,647,690,5,average,0,0.5
2016-11-16 11:27:00,26.13795775,91.74099445,663,690,6,average,0,1.0
2016-11-16 12:00:00,26.13795775,91.74099445,683,690,9,high,0,1.0
2016-11-16 12:27:00,26.13795775,91.74099445,681,690,9,high,0,1.0
2016-11-16 13:00:00,26.13795775,91.74099445,663,690,8,high,0,1.0
2016-11-16 13:27:00,26.13795775,91.74099445,664,690,8,high,0,0.5
2016-11-16 14:00:00,26.13795775,91.74099445,661,690,4,average,0,1.0
2016-11-16 14:27:00,26.13795775,91.74099445,652,690,6,high,0,0.5
2016-11-16 15:00:00,26.13795775,91.74099445,617,690,4,average,0,0.5
2016-11-16 15:33:00,26.13795775,91.74099445,596,690,3,low,0,1.0
2016-11-16 16:00:00,26.13795775,91.74099445,565,690,3,average,0,1.0
2016-11-16 16:33:00,26.13795775,91.74099445,488,690,2,low,0,1.0
2016-11-17 08:04:00,26.13795775,91.74099445,201,690,2,low,0,1.0
2016-11-17 08:31:00,26.13795775,91.74099445,289,690,2,low,0,1.0
2016-11-17 09:03:00,26.13795775,91.74099445,445,690,2,low,0,1.0
2016-11-17 09:31:00,26.13795775,91.74099445,497,690,3,average,0,1.0
2016-11-17 09:57:00,26.13795775,91.74099445,555,690,4,average,0,1.0
2016-11-17 10:31:00,26.13795775,91.74099445,583,690,6,high,0,0.5
2016-11-17 11:04:00,26.13795775,91.74099445,605,690,5,average,0,1.0
2016-11-17 11:31:00,26.13795775,91.74099445,620,690,5,average,0,1.5
2016-11-17 12:04:00,26.13795775,91.74099445,642,690,9,high,0,1.0
2016-11-17 12:31:00,26.13795775,91.74099445,641,690,8,high,0,1.0
2016-11-17 13:04:00,26.13795775,91.74099445,659,690,8,high,0,1.5
2016-11-17 13:31:00,26.13795775,91.74099445,665,690,8,high,0,1.0
2016-11-17 14:04:00,26.13795775,91.74099445,656,690,5,average,0,0.5
2016-11-17 14:30:00,26.13795775,91.74099445,645,690,4,average,0,1.0
2016-11-17 14:58:00,26.13795775,91.74099445,628,690,5,average,0,1.0
2016-11-17 15:30:00,26.13795775,91.74099445,598,690,3,low,0,1.0
2016-11-17 15:58:00,26.13795775,91.74099445,558,690,3,low,0,1.0
2016-11-17 16:31:00,26.13795775,91.74099445,489,690,1,low,0,1.0
2016-11-18 08:01:00,26.13795775,91.74099445,222,690,1,low,0,1.0
2016-11-18 08:01:00,26.13795775,91.74099445,222,690,2,low,0,0.5
2016-11-18 08:27:00,26.13795775,91.74099445,301,690,2,low,0,1.0
2016-11-18 09:27:00,26.13795775,91.74099445,468,690,2,low,0,0.5
2016-11-18 10:01:00,26.13795775,91.74099445,517,690,3,low,0,1.0
2016-11-18 10:27:00,26.13795775,91.74099445,542,690,4,average,0,0.5
2016-11-18 11:01:00,26.13795775,91.74099445,582,690,6,average,0,1.0
2016-11-18 11:34:00,26.13795775,91.74099445,589,690,5,average,0,1.0
2016-11-18 12:01:00,26.13795775,91.74099445,603,690,6,average,0,0.5
2016-11-18 12:27:00,26.13795775,91.74099445,604,690,8,high,0,1.0
2016-11-18 13:01:00,26.13795775,91.74099445,603,690,8,high,0,1.0
2016-11-18 13:34:00,26.13795775,91.74099445,589,690,8,high,0,0.5
2016-11-18 14:01:00,26.13795775,91.74099445,590,690,4,average,0,1.0
2016-11-18 14:28:00,26.13795775,91.74099445,580,690,4,average,0,1.0
2016-11-18 15:01:00,26.13795775,91.74099445,564,690,3,low,0,1.0
2016-11-18 15:28:00,26.13795775,91.74099445,549,690,2,low,0,1.5
2016-11-18 16:01:00,26.13795775,91.74099445,512,690,2,low,0,1.5
2016-11-18 16:28:00,26.13795775,91.74099445,478,690,3,low,0,1.0
2016-11-19 07:57:00,26.13795775,91.74099445,79,690,1,low,0,0.5
2016-11-19 08:31:00,26.13795775,91.74099445,82,690,2,low,0,1.0
2016-11-19 08:57:00,26.13795775,91.74099445,97,690,1,low,0,1.0
2016-11-19 09:31:00,26.13795775,91.74099445,108,690,2,low,0,1.0
2016-11-19 10:04:00,26.13795775,91.74099445,133,690,3,low,0,1.0
2016-11-19 10:31:00,26.13795775,91.74099445,145,690,4,average,0,0.5
2016-11-19 10:58:00,26.13795775,91.74099445,172,690,4,average,0,0.5
2016-11-19 11:31:00,26.13795775,91.74099445,186,690,5,average,0,1.0
2016-11-19 12:04:00,26.13795775,91.74099445,209,690,7,high,0,1.0
2016-11-19 12:31:00,26.13795775,91.74099445,216,690,7,high,0,1.0
2016-11-19 13:04:00,26.13795775,91.74099445,219,690,6,high,0,1.0
2016-11-19 13:31:00,26.13795775,91.74099445,240,690,7,high,0,1.0
2016-11-19 14:04:00,26.13795775,91.74099445,274,690,4,average,0,1.0
2016-11-19 14:31:00,26.13795775,91.74099445,288,690,4,average,0,1.0
2016-11-19 15:04:00,26.13795775,91.74099445,308,690,2,low,0,1.0
2016-11-19 15:31:00,26.13795775,91.74099445,310,690,2,average,0,1.0
2016-11-19 16:04:00,26.13795775,91.74099445,327,690,2,low,0,1.5
2016-11-19 16:31:00,26.13795775,91.74099445,327,690,2,low,0,0.5
2016-11-20 08:01:00,26.13795775,91.74099445,57,690,1,low,1,1.0
2016-11-20 08:27:00,26.13795775,91.74099445,58,690,2,low,1,0.5
2016-11-20 09:01:00,26.13795775,91.74099445,59,690,3,low,1,1.0
2016-11-20 09:27:00,26.13795775,91.74099445,60,690,2,low,1,1.0
2016-11-20 10:01:00,26.13795775,91.74099445,68,690,3,low,1,1.0
2016-11-20 10:27:00,26.13795775,91.74099445,85,690,4,low,1,1.0
2016-11-20 11:01:00,26.13795775,91.74099445,115,690,6,average,1,1.0
2016-11-20 11:27:00,26.13795775,91.74099445,122,690,6,average,1,0.5
2016-11-20 12:01:00,26.13795775,91.74099445,142,690,7,average,1,0.5
2016-11-20 12:34:00,26.13795775,91.74099445,150,690,9,high,1,1.0
2016-11-20 13:07:00,26.13795775,91.74099445,174,690,9,high,1,1.0
2016-11-20 13:27:00,26.13795775,91.74099445,191,690,9,high,1,1.5
2016-11-20 14:01:00,26.13795775,91.74099445,237,690,5,average,1,1.0
2016-11-20 14:27:00,26.13795775,91.74099445,268,690,6,average,1,1.0
2016-11-20 15:01:00,26.13795775,91.74099445,309,690,4,low,1,1.0
2016-11-20 15:27:00,26.13795775,91.74099445,330,690,3,low,1,1.5
2016-11-20 16:01:00,26.13795775,91.74099445,339,690,3,low,1,1.5
2016-11-20 16:31:00,26.13795775,91.74099445,333,690,2,low,1,1.0
2016-11-21 08:04:00,26.13795775,91.74099445,206,690,3,average,0,1.0
2016-11-21 08:31:00,26.13795775,91.74099445,287,690,2,low,0,0.5
2016-11-21 09:04:00,26.13795775,91.74099445,434,690,2,low,0,1.0
2016-11-21 09:31:00,26.13795775,91.74099445,485,690,3,low,0,1.0
2016-11-21 10:04:00,26.13795775,91.74099445,558,690,4,low,0,0.5
2016-11-21 10:31:00,26.13795775,91.74099445,581,690,4,average,0,1.0
2016-11-21 11:04:00,26.13795775,91.74099445,578,690,8,high,0,1.0
2016-11-21 11:30:00,26.13795775,91.74099445,586,690,6,average,0,0.5
2016-11-21 11:57:00,26.13795775,91.74099445,609,690,6,average,0,1.0
2016-11-21 12:31:00,26.13795775,91.74099445,617,690,6,average,0,1.0
2016-11-21 12:57:00,26.13795775,91.74099445,617,690,8,high,0,1.0
2016-11-21 13:31:00,26.13795775,91.74099445,601,690,8,high,0,1.0
2016-11-21 14:04:00,26.13795775,91.74099445,605,690,4,average,0,1.0
2016-11-21 14:31:00,26.13795775,91.74099445,592,690,4,average,0,1.0
2016-11-21 14:57:00,26.13795775,91.74099445,585,690,6,high,0,1.0
2016-11-21 15:31:00,26.13795775,91.74099445,562,690,3,low,0,1.0
2016-11-21 15:57:00,26.13795775,91.74099445,525,690,3,average,0,0.5
2016-11-21 16:31:00,26.13795775,91.74099445,469,690,2,low,0,1.0
2016-11-22 07:57:00,26.13795775,91.74099445,222,690,2,low,0,1.5
2016-11-22 08:31:00,26.13795775,91.74099445,341,690,2,low,0,1.0
2016-11-22 09:04:00,26.13795775,91.74099445,489,690,2,low,0,1.0
2016-11-22 09:31:00,26.13795775,91.74099445,557,690,3,low,0,1.0
2016-11-22 10:04:00,26.13795775,91.74099445,639,690,4,low,0,1.0
2016-11-22 10:31:00,26.13795775,91.74099445,650,690,4,average,0,1.0
2016-11-22 11:04:00,26.13795775,91.74099445,662,690,5,average,0,1.0
2016-11-22 11:31:00,26.13795775,91.74099445,682,690,5,average,0,1.0
2016-11-22 12:04:00,26.13795775,91.74099445,663,690,10,high,0,1.0
2016-11-22 12:31:00,26.13795775,91.74099445,677,690,9,high,0,1.0
2016-11-22 12:57:00,26.13795775,91.74099445,673,690,9,high,0,1.0
2016-11-22 13:31:00,26.13795775,91.74099445,675,690,5,average,0,1.0
2016-11-22 13:57:00,26.13795775,91.74099445,569,690,7,high,0,1.0
2016-11-22 14:31:00,26.13795775,91.74099445,558,690,4,average,0,1.0
2016-11-22 14:57:00,26.13795775,91.74099445,541,690,6,high,0,1.0
2016-11-22 15:31:00,26.13795775,91.74099445,522,690,2,low,0,1.0
2016-11-22 15:57:00,26.13795775,91.74099445,616,690,2,low,0,1.0
2016-11-22 16:30:00,26.13795775,91.74099445,540,690,2,low,0,1.0
2016-11-23 08:04:00,26.13795775,91.74099445,266,690,2,average,0,1.0
2016-11-23 08:30:00,26.13795775,91.74099445,351,690,2,low,0,0.5
2016-11-23 08:57:00,26.13795775,91.74099445,487,690,3,low,0,0.5
2016-11-23 09:31:00,26.13795775,91.74099445,583,690,2,low,0,1.0
2016-11-23 10:04:00,26.13795775,91.74099445,647,690,3,low,0,1.5
2016-11-23 10:31:00,26.13795775,91.74099445,665,690,5,average,0,1.5
2016-11-23 11:04:00,26.13795775,91.74099445,681,690,6,average,0,0.5
2016-11-23 11:31:00,26.13795775,91.74099445,655,690,8,high,0,1.0
2016-11-23 11:57:00,26.13795775,91.74099445,673,690,6,average,0,0.5
2016-11-23 12:31:00,26.13795775,91.74099445,673,690,8,high,0,1.5
2016-11-23 13:04:00,26.13795775,91.74099445,671,690,8,high,0,1.5
2016-11-23 13:31:00,26.13795775,91.74099445,681,690,8,high,0,1.0
2016-11-23 13:57:00,26.13795775,91.74099445,674,690,5,average,0,1.0
2016-11-23 14:30:00,26.13795775,91.74099445,663,690,4,average,0,1.0
2016-11-23 15:04:00,26.13795775,91.74099445,635,690,3,low,0,1.0
2016-11-23 15:31:00,26.13795775,91.74099445,595,690,3,low,0,1.0
2016-11-23 16:04:00,26.13795775,91.74099445,552,690,2,low,0,1.0
2016-11-23 16:30:00,26.13795775,91.74099445,495,690,2,low,0,1.0
2016-11-24 08:00:00,26.13795775,91.74099445,213,690,2,low,0,1.0
2016-11-24 08:27:00,26.13795775,91.74099445,306,690,3,average,0,1.5
2016-11-24 09:00:00,26.13795775,91.74099445,450,690,2,low,0,1.0
2016-11-24 09:34:00,26.13795775,91.74099445,521,690,3,low,0,1.5
2016-11-24 10:01:00,26.13795775,91.74099445,577,690,3,low,0,1.0
2016-11-24 10:27:00,26.13795775,91.74099445,604,690,4,low,0,1.0
2016-11-24 11:00:00,26.13795775,91.74099445,627,690,6,average,0,1.0
2016-11-24 11:27:00,26.13795775,91.74099445,639,690,5,average,0,1.0
2016-11-24 12:00:00,26.13795775,91.74099445,656,690,8,high,0,1.0
2016-11-24 12:30:00,26.13795775,91.74099445,661,690,9,high,0,1.5
2016-11-24 13:04:00,26.13795775,91.74099445,658,690,8,high,0,1.0
2016-11-24 13:30:00,26.13795775,91.74099445,662,690,8,high,0,1.0
2016-11-24 13:57:00,26.13795775,91.74099445,668,690,6,average,0,1.0
2016-11-24 14:30:00,26.13795775,91.74099445,646,690,4,average,0,1.0
2016-11-24 14:57:00,26.13795775,91.74099445,625,690,4,average,0,1.0
2016-11-24 15:31:00,26.13795775,91.74099445,600,690,3,average,0,0.5
2016-11-24 15:57:00,26.13795775,91.74099445,568,690,2,low,0,1.0
2016-11-24 16:31:00,26.13795775,91.74099445,512,690,3,low,0,1.0
2016-11-25 08:00:00,26.13795775,91.74099445,190,690,1,low,0,1.0
2016-11-25 08:00:00,26.13795775,91.74099445,190,690,2,low,0,1.0
2016-11-25 09:00:00,26.13795775,91.74099445,384,690,3,low,0,0.5
2016-11-25 09:27:00,26.13795775,91.74099445,441,690,3,average,0,1.0
2016-11-25 10:00:00,26.13795775,91.74099445,482,690,3,low,0,1.0
2016-11-25 10:27:00,26.13795775,91.74099445,501,690,4,low,0,1.0
2016-11-25 11:00:00,26.13795775,91.74099445,529,690,6,average,0,1.0
2016-11-25 11:27:00,26.13795775,91.74099445,535,690,5,average,0,1.0
2016-11-25 12:00:00,26.13795775,91.74099445,565,690,8,high,0,1.0
2016-11-25 12:34:00,26.13795775,91.74099445,572,690,9,high,0,1.0
2016-11-25 13:00:00,26.13795775,91.74099445,559,690,8,high,0,1.0
2016-11-25 13:27:00,26.13795775,91.74099445,551,690,5,average,0,1.0
2016-11-25 14:00:00,26.13795775,91.74099445,557,690,4,average,0,1.0
2016-11-25 14:34:00,26.13795775,91.74099445,556,690,4,average,0,1.0
2016-11-25 15:00:00,26.13795775,91.74099445,539,690,3,average,0,1.0
2016-11-25 15:27:00,26.13795775,91.74099445,527,690,3,average,0,0.5
2016-11-25 16:00:00,26.13795775,91.74099445,505,690,2,low,0,1.0
2016-11-25 16:27:00,26.13795775,91.74099445,463,690,2,low,0,1.0
2016-11-26 08:01:00,26.13795775,91.74099445,83,690,1,low,0,1.5
2016-11-26 08:28:00,26.13795775,91.74099445,88,690,2,average,0,1.0
2016-11-26 09:01:00,26.13795775,91.74099445,113,690,2,low,0,0.5
2016-11-26 09:35:00,26.13795775,91.74099445,114,690,2,average,0,0.5
2016-11-26 10:01:00,26.13795775,91.74099445,128,690,2,low,0,1.0
2016-11-26 10:35:00,26.13795775,91.74099445,145,690,4,high,0,1.0
2016-11-26 11:01:00,26.13795775,91.74099445,159,690,4,average,0,1.0
2016-11-26 11:28:00,26.13795775,91.74099445,164,690,5,average,0,1.0
2016-11-26 12:01:00,26.13795775,91.74099445,183,690,7,high,0,1.0
2016-11-26 12:28:00,26.13795775,91.74099445,213,690,7,high,0,1.0
2016-11-26 13:01:00,26.13795775,91.74099445,224,690,6,high,0,1.0
2016-11-26 13:28:00,26.13795775,91.74099445,239,690,6,high,0,1.0
2016-11-26 14:01:00,26.13795775,91.74099445,254,690,4,average,0,1.0
2016-11-26 14:41:00,26.13795775,91.74099445,273,690,4,average,0,0.5
2016-11-26 15:01:00,26.13795775,91.74099445,279,690,2,low,0,1.0
2016-11-26 15:28:00,26.13795775,91.74099445,289,690,2,low,0,1.0
2016-11-26 16:01:00,26.13795775,91.74099445,296,690,2,low,0,0.5
2016-11-26 16:28:00,26.13795775,91.74099445,292,690,2,low,0,1.0
2016-11-27 08:02:00,26.13795775,91.74099445,64,690,2,low,1,1.0
2016-11-27 08:32:00,26.13795775,91.74099445,62,690,2,low,1,1.0
2016-11-27 09:02:00,26.13795775,91.74099445,65,690,2,low,1,1.0
2016-11-27 09:32:00,26.13795775,91.74099445,67,690,3,average,1,0.5
2016-11-27 10:01:00,26.13795775,91.74099445,74,690,3,low,1,0.5
2016-11-27 10:32:00,26.13795775,91.74099445,95,690,4,average,1,1.0
2016-11-27 11:01:00,26.13795775,91.74099445,105,690,8,high,1,1.0
2016-11-27 11:31:00,26.13795775,91.74099445,110,690,8,high,1,1.0
2016-11-27 12:01:00,26.13795775,91.74099445,122,690,9,high,1,1.0
2016-11-27 12:32:00,26.13795775,91.74099445,142,690,9,high,1,1.0
2016-11-27 13:08:00,26.13795775,91.74099445,147,690,9,high,1,1.0
2016-11-27 13:32:00,26.13795775,91.74099445,162,690,9,high,1,1.0
2016-11-27 14:02:00,26.13795775,91.74099445,172,690,5,average,1,1.0
2016-11-27 14:31:00,26.13795775,91.74099445,191,690,7,high,1,1.0
2016-11-27 15:01:00,26.13795775,91.74099445,215,690,3,low,1,1.0
2016-11-27 15:32:00,26.13795775,91.74099445,234,690,3,low,1,1.0
2016-11-27 16:01:00,26.13795775,91.74099445,242,690,3,low,1,1.0
2016-11-27 16:32:00,26.13795775,91.74099445,266,690,2,low,1,1.0
2016-11-28 08:01:00,26.13795775,91.74099445,187,690,1,low,0,1.0
2016-11-28 08:32:00,26.13795775,91.74099445,295,690,2,average,0,1.0
2016-11-28 09:02:00,26.13795775,91.74099445,410,690,3,average,0,0.5
2016-11-28 09:28:00,26.13795775,91.74099445,484,690,2,low,0,1.0
2016-11-28 10:01:00,26.13795775,91.74099445,562,690,3,low,0,1.0
2016-11-28 10:32:00,26.13795775,91.74099445,594,690,6,high,0,0.5
2016-11-28 11:01:00,26.13795775,91.74099445,595,690,5,average,0,1.0
2016-11-28 11:32:00,26.13795775,91.74099445,612,690,6,average,0,0.5
2016-11-28 12:01:00,26.13795775,91.74099445,614,690,6,average,0,0.5
2016-11-28 12:28:00,26.13795775,91.74099445,624,690,9,high,0,1.0
2016-11-28 13:02:00,26.13795775,91.74099445,631,690,8,high,0,1.0
2016-11-28 13:31:00,26.13795775,91.74099445,632,690,5,average,0,1.0
2016-11-28 14:02:00,26.13795775,91.74099445,633,690,5,average,0,1.5
2016-11-28 14:32:00,26.13795775,91.74099445,627,690,4,average,0,1.0
2016-11-28 15:02:00,26.13795775,91.74099445,614,690,2,low,0,0.5
2016-11-28 15:41:00,26.13795775,91.74099445,588,690,3,low,0,1.0
2016-11-28 16:02:00,26.13795775,91.74099445,562,690,2,low,0,1.0
2016-11-28 16:28:00,26.13795775,91.74099445,501,690,2,low,0,1.0
2016-11-29 07:55:00,26.13795775,91.74099445,199,690,2,average,0,1.0
2016-11-29 08:28:00,26.13795775,91.74099445,298,690,2,low,0,1.0
2016-11-29 09:02:00,26.13795775,91.74099445,432,690,3,average,0,1.0
2016-11-29 09:28:00,26.13795775,91.74099445,513,690,3,low,0,1.0
2016-11-29 10:01:00,26.13795775,91.74099445,587,690,3,low,0,1.0
2016-11-29 10:28:00,26.13795775,91.74099445,622,690,4,low,0,0.5
2016-11-29 11:01:00,26.13795775,91.74099445,646,690,6,average,0,1.0
2016-11-29 11:28:00,26.13795775,91.74099445,656,690,5,average,0,1.0
2016-11-29 11:55:00,26.13795775,91.74099445,667,690,5,average,0,1.0
2016-11-29 12:28:00,26.13795775,91.74099445,681,690,8,high,0,1.0
2016-11-29 13:02:00,26.13795775,91.74099445,672,690,8,high,0,0.5
2016-11-29 13:28:00,26.13795775,91.74099445,663,690,8,high,0,1.0
2016-11-29 14:01:00,26.13795775,91.74099445,651,690,4,average,0,1.0
2016-11-29 14:28:00,26.13795775,91.74099445,599,690,6,high,0,1.0
2016-11-29 14:55:00,26.13795775,91.74099445,588,690,4,average,0,1.0
2016-11-29 15:28:00,26.13795775,91.74099445,543,690,3,average,0,1.0
2016-11-29 16:02:00,26.13795775,91.74099445,507,690,2,low,0,1.0
2016-11-29 16:28:00,26.13795775,91.74099445,454,690,3,average,0,1.5
2016-11-30 08:02:00,26.13795775,91.74099445,204,690,2,low,0,0.5
2016-11-30 08:28:00,26.13795775,91.74099445,296,690,1,low,0,1.0
2016-11-30 09:01:00,26.13795775,91.74099445,419,690,3,low,0,0.5
2016-11-30 09:28:00,26.13795775,91.74099445,486,690,3,low,0,1.0
2016-11-30 10:01:00,26.13795775,91.74099445,533,690,3,low,0,1.0
2016-11-30 10:28:00,26.13795775,91.74099445,561,690,3,low,0,1.0
2016-11-30 10:55:00,26.13795775,91.74099445,577,690,4,average,0,0.5
2016-11-30 11:28:00,26.13795775,91.74099445,588,690,5,average,0,0.5
2016-11-30 12:01:00,26.13795775,91.74099445,619,690,9,high,0,1.0
2016-11-30 12:28:00,26.13795775,91.74099445,626,690,9,high,0,1.0
2016-11-30 13:01:00,26.13795775,91.74099445,639,690,7,high,0,1.0
2016-11-30 13:28:00,26.13795775,91.74099445,640,690,8,high,0,0.5
2016-11-30 14:01:00,26.13795775,91.74099445,643,690,4,average,0,0.5
2016-11-30 14:28:00,26.13795775,91.74099445,637,690,4,average,0,1.0
2016-11-30 15:01:00,26.13795775,91.74099445,622,690,3,average,0,1.0
2016-11-30 15:28:00,26.13795775,91.74099445,600,690,2,low,0,1.0
2016-11-30 16:01:00,26.13795775,91.74099445,559,690,2,low,0,0.5
2016-11-30 16:28:00,26.13795775,91.74099445,515,690,2,low,0,1.0
2016-12-01 08:05:00,26.13795775,91.74099445,236,690,1,low,0,1.0
2016-12-01 08:25:00,26.13795775,91.74099445,302,690,2,low,0,1.0
2016-12-01 08:58:00,26.13795775,91.74099445,444,690,2,low,0,0.5
2016-12-01 09:25:00,26.13795775,91.74099445,551,690,2,low,0,0.5
2016-12-01 09:58:00,26.13795775,91.74099445,628,690,3,low,0,0.5
2016-12-01 10:25:00,26.13795775,91.74099445,675,690,4,low,0,1.0
2016-12-01 10:58:00,26.13795775,91.74099445,690,690,4,average,0,1.0
2016-12-01 11:32:00,26.13795775,91.74099445,684,690,6,average,0,1.0
2016-12-01 11:58:00,26.13795775,91.74099445,686,690,8,high,0,0.5
2016-12-01 12:25:00,26.13795775,91.74099445,688,690,9,high,0,1.0
2016-12-01 12:58:00,26.13795775,91.74099445,690,690,9,high,0,0.5
2016-12-01 13:25:00,26.13795775,91.74099445,676,690,8,high,0,1.5
2016-12-01 13:58:00,26.13795775,91.74099445,684,690,5,average,0,1.0
2016-12-01 14:25:00,26.13795775,91.74099445,680,690,4,average,0,1.0
2016-12-01 14:58:00,26.13795775,91.74099445,651,690,4,average,0,1.0
2016-12-01 15:25:00,26.13795775,91.74099445,640,690,3,low,0,0.5
2016-12-01 15:58:00,26.13795775,91.74099445,607,690,3,low,0,1.0
2016-12-01 16:25:00,26.13795775,91.74099445,543,690,2,low,0,1.0
2016-12-02 07:55:00,26.13795775,91.74099445,195,690,1,low,0,1.0
2016-12-02 08:28:00,26.13795775,91.74099445,295,690,2,low,0,1.0
2016-12-02 09:01:00,26.13795775,91.74099445,434,690,2,low,0,1.5
2016-12-02 09:28:00,26.13795775,91.74099445,491,690,3,low,0,1.0
2016-12-02 10:02:00,26.13795775,91.74099445,539,690,3,low,0,0.5
2016-12-02 10:28:00,26.13795775,91.74099445,563,690,3,low,0,1.5
2016-12-02 11:01:00,26.13795775,91.74099445,590,690,5,average,0,1.0
2016-12-02 11:28:00,26.13795775,91.74099445,605,690,5,average,0,1.0
2016-12-02 12:01:00,26.13795775,91.74099445,624,690,9,high,0,1.0
2016-12-02 12:28:00,26.13795775,91.74099445,621,690,8,high,0,1.0
2016-12-02 12:58:00,26.13795775,91.74099445,623,690,6,average,0,1.0
2016-12-02 13:25:00,26.13795775,91.74099445,626,690,8,high,0,1.0
2016-12-02 13:58:00,26.13795775,91.74099445,634,690,5,average,0,1.0
2016-12-02 14:25:00,26.13795775,91.74099445,600,690,4,average,0,1.0
2016-12-02 14:58:00,26.13795775,91.74099445,582,690,4,average,0,1.0
2016-12-02 15:31:00,26.13795775,91.74099445,559,690,3,average,0,1.0
2016-12-02 15:58:00,26.13795775,91.74099445,537,690,2,low,0,1.5
2016-12-02 16:32:00,26.13795775,91.74099445,492,690,2,low,0,1.0
2016-12-05 08:02:00,26.13795775,91.74099445,172,690,3,low,1,1.0
2016-12-05 08:29:00,26.13795775,91.74099445,264,690,2,low,1,1.0
2016-12-05 09:02:00,26.13795775,91.74099445,383,690,3,low,1,1.0
2016-12-05 09:29:00,26.13795775,91.74099445,458,690,4,low,1,1.0
2016-12-05 10:03:00,26.13795775,91.74099445,530,690,5,low,1,1.0
2016-12-05 10:29:00,26.13795775,91.74099445,556,690,5,low,1,1.0
2016-12-05 11:02:00,26.13795775,91.74099445,575,690,7,average,1,1.0
2016-12-05 11:29:00,26.13795775,91.74099445,593,690,8,average,1,1.0
2016-12-05 11:56:00,26.13795775,91.74099445,620,690,7,average,1,0.5
2016-12-05 12:29:00,26.13795775,91.74099445,625,690,12,high,1,1.5
2016-12-05 13:02:00,26.13795775,91.74099445,634,690,10,high,1,1.0
2016-12-05 13:29:00,26.13795775,91.74099445,633,690,11,high,1,1.0
2016-12-05 14:02:00,26.13795775,91.74099445,632,690,6,average,1,1.0
2016-12-05 14:29:00,26.13795775,91.74099445,626,690,6,average,1,1.0
2016-12-05 15:02:00,26.13795775,91.74099445,613,690,4,low,1,1.0
2016-12-05 15:29:00,26.13795775,91.74099445,581,690,5,average,1,1.0
2016-12-05 16:02:00,26.13795775,91.74099445,547,690,4,average,1,1.0
2016-12-05 16:29:00,26.13795775,91.74099445,501,690,3,low,1,1.0
2016-12-06 07:56:00,26.13795775,91.74099445,189,690,2,low,0,0.5
2016-12-06 08:29:00,26.13795775,91.74099445,309,690,2,low,0,1.0
2016-12-06 08:56:00,26.13795775,91.74099445,420,690,2,low,0,1.0
2016-12-06 09:29:00,26.13795775,91.74099445,509,690,3,low,0,1.0
2016-12-06 10:02:00,26.13795775,91.74099445,585,690,4,low,0,1.0
2016-12-06 10:29:00,26.13795775,91.74099445,621,690,3,low,0,1.0
2016-12-06 11:02:00,26.13795775,91.74099445,649,690,6,average,0,0.5
2016-12-06 11:29:00,26.13795775,91.74099445,659,690,6,average,0,1.0
2016-12-06 11:56:00,26.13795775,91.74099445,673,690,6,average,0,1.0
2016-12-06 12:29:00,26.13795775,91.74099445,666,690,6,average,0,1.0
2016-12-06 12:56:00,26.13795775,91.74099445,661,690,8,high,0,0.5
2016-12-06 13:29:00,26.13795775,91.74099445,653,690,8,high,0,1.5
2016-12-06 14:02:00,26.13795775,91.74099445,647,690,4,average,0,1.0
2016-12-06 14:29:00,26.13795775,91.74099445,620,690,4,average,0,0.5
2016-12-06 15:02:00,26.13795775,91.74099445,601,690,3,average,0,1.0
2016-12-06 15:29:00,26.13795775,91.74099445,564,690,3,average,0,0.5
2016-12-06 16:02:00,26.13795775,91.74099445,530,690,2,low,0,1.5
2016-12-06 16:29:00,26.13795775,91.74099445,483,690,2,low,0,1.0
2016-12-07 07:59:00,26.13795775,91.74099445,221,690,1,low,0,1.5
2016-12-07 08:26:00,26.13795775,91.74099445,313,690,2,low,0,1.0
2016-12-07 08:55:00,26.13795775,91.74099445,436,690,2,low,0,1.0
2016-12-07 09:26:00,26.13795775,91.74099445,528,690,3,low,0,1.0
2016-12-07 09:59:00,26.13795775,91.74099445,594,690,2,low,0,1.0
2016-12-07 10:26:00,26.13795775,91.74099445,632,690,3,low,0,1.0
2016-12-07 10:59:00,26.13795775,91.74099445,660,690,5,average,0,1.0
2016-12-07 11:25:00,26.13795775,91.74099445,666,690,5,average,0,1.0
2016-12-07 11:59:00,26.13795775,91.74099445,679,690,6,average,0,1.0
2016-12-07 12:26:00,26.13795775,91.74099445,668,690,6,average,0,1.0
2016-12-07 12:59:00,26.13795775,91.74099445,679,690,9,high,0,1.0
2016-12-07 13:26:00,26.13795775,91.74099445,669,690,8,high,0,1.0
2016-12-07 13:59:00,26.13795775,91.74099445,677,690,8,high,0,1.0
2016-12-07 14:26:00,26.13795775,91.74099445,659,690,4,average,0,0.5
2016-12-07 14:59:00,26.13795775,91.74099445,636,690,4,average,0,0.5
2016-12-07 15:32:00,26.13795775,91.74099445,599,690,3,low,0,1.0
2016-12-07 15:59:00,26.13795775,91.74099445,567,690,3,average,0,0.5
2016-12-07 16:32:00,26.13795775,91.74099445,506,690,3,average,0,0.5
2016-12-08 07:59:00,26.13795775,91.74099445,188,690,1,low,0,0.5
2016-12-08 08:26:00,26.13795775,91.74099445,272,690,2,low,0,0.5
